Cycle: 5  NKG2A  32 nM_X	Cycle: 5  NKG2A  32 nM_Y	Fitted Cycle: 5  NKG2A  32 nM_X	Fitted Cycle: 5  NKG2A  32 nM_Y	Cycle: 6  NKG2A  16 nM_X	Cycle: 6  NKG2A  16 nM_Y	Fitted Cycle: 6  NKG2A  16 nM_X	Fitted Cycle: 6  NKG2A  16 nM_Y	Cycle: 7  NKG2A  8 nM_X	Cycle: 7  NKG2A  8 nM_Y	Fitted Cycle: 7  NKG2A  8 nM_X	Fitted Cycle: 7  NKG2A  8 nM_Y	Cycle: 8  NKG2A  4 nM_X	Cycle: 8  NKG2A  4 nM_Y	Fitted Cycle: 8  NKG2A  4 nM_X	Fitted Cycle: 8  NKG2A  4 nM_Y	Cycle: 9  NKG2A  2 nM_X	Cycle: 9  NKG2A  2 nM_Y	Fitted Cycle: 9  NKG2A  2 nM_X	Fitted Cycle: 9  NKG2A  2 nM_Y	Cycle: 10  NKG2A  8 nM_X	Cycle: 10  NKG2A  8 nM_Y	Fitted Cycle: 10  NKG2A  8 nM_X	Fitted Cycle: 10  NKG2A  8 nM_Y
655.74	-0.0780029	655.74	2.15131e-3	655.74	-3.54004e-3	655.74	1.20045e-3	655.74	-0.0825195	655.74	6.39577e-4	655.74	-0.0338135	655.74	3.30182e-4	655.74	-0.090332	655.74	1.67415e-4	655.74	-0.112183	655.74	6.39577e-4
655.84	-0.0723877	655.84	2.14617e-3	655.84	-7.69043e-3	655.84	1.19758e-3	655.84	-0.0808105	655.84	6.38048e-4	655.84	-0.0321045	655.84	3.29393e-4	655.84	-0.088623	655.84	1.67015e-4	655.84	-0.112915	655.84	6.38048e-4
655.94	-0.0640855	655.94	2.14103e-3	655.94	-5.24759e-3	655.94	1.19472e-3	655.94	-0.0783677	655.94	6.36522e-4	655.94	-0.0296631	655.94	3.28605e-4	655.94	-0.0913072	655.94	1.66615e-4	655.94	-0.103394	655.94	6.36523e-4
656.04	-0.0656345	656.04	2.13591e-3	656.04	-2.89035e-3	656.04	1.19186e-3	656.04	-0.0721042	656.04	6.35e-4	656.04	-0.0370686	656.04	3.27819e-4	656.04	-0.0818698	656.04	1.66217e-4	656.04	-0.101033	656.04	6.34999e-4
656.14	-0.0714924	656.14	2.1308e-3	656.14	1.01733e-3	656.14	1.18901e-3	656.14	-0.0662434	656.14	6.33481e-4	656.14	-0.0324299	656.14	3.27035e-4	656.14	-0.0818684	656.14	1.65819e-4	656.14	-0.110799	656.14	6.33481e-4
656.24	-0.0669352	656.24	2.12571e-3	656.24	0.011434	656.24	1.18617e-3	656.24	-0.0616862	656.24	6.31967e-4	656.24	-0.0207926	656.24	3.26253e-4	656.24	-0.0870768	656.24	1.65423e-4	656.24	-0.106242	656.24	6.31967e-4
656.34	-0.0662842	656.34	2.12063e-3	656.34	0.012085	656.34	1.18333e-3	656.34	-0.0708008	656.34	6.30456e-4	656.34	-0.0201416	656.34	3.25473e-4	656.34	-0.0864258	656.34	1.65027e-4	656.34	-0.105591	656.34	6.30456e-4
656.44	-0.0643278	656.44	2.11556e-3	656.44	3.6943e-4	656.44	1.1805e-3	656.44	-0.0629851	656.44	6.28948e-4	656.44	-0.0220915	656.44	3.24695e-4	656.44	-0.0883757	656.44	1.64633e-4	656.44	-0.107541	656.44	6.28949e-4
656.54	-0.0623759	656.54	2.1105e-3	656.54	3.68237e-4	656.54	1.17768e-3	656.54	-0.0629863	656.54	6.27444e-4	656.54	-0.0220927	656.54	3.23918e-4	656.54	-0.0883769	656.54	1.64239e-4	656.54	-0.107542	656.54	6.27444e-4
656.64	-0.0610758	656.64	2.10545e-3	656.64	3.62146e-3	656.64	1.17486e-3	656.64	-0.059733	656.64	6.25944e-4	656.64	-0.0188395	656.64	3.23144e-4	656.64	-0.0851237	656.64	1.63846e-4	656.64	-0.104289	656.64	6.25944e-4
656.74	-0.0623779	656.74	2.10042e-3	656.74	3.66211e-4	656.74	1.17205e-3	656.74	-0.0688477	656.74	6.24447e-4	656.74	-0.0220947	656.74	3.22371e-4	656.74	-0.0883789	656.74	1.63455e-4	656.74	-0.107544	656.74	6.24447e-4
656.84	-0.0610758	656.84	2.0954e-3	656.84	3.62146e-3	656.84	1.16925e-3	656.84	-0.059733	656.84	6.22955e-4	656.84	-0.0188395	656.84	3.21601e-4	656.84	-0.0948893	656.84	1.63064e-4	656.84	-0.100382	656.84	6.22955e-4
656.94	-0.0552173	656.94	2.09038e-3	656.94	3.62062e-3	656.94	1.16645e-3	656.94	-0.0597339	656.94	6.21464e-4	656.94	-0.0188395	656.94	3.20832e-4	656.94	-0.0948901	656.94	1.62674e-4	656.94	-0.0945231	656.94	6.21465e-4
657.04	-0.0565181	657.04	2.08539e-3	657.04	0.0120854	657.04	1.16367e-3	657.04	-0.0610347	657.04	6.19979e-4	657.04	-0.020142	657.04	3.20064e-4	657.04	-0.0961909	657.04	1.62285e-4	657.04	-0.0958256	657.04	6.19978e-4
657.14	-0.0669352	657.14	2.0804e-3	657.14	0.011434	657.14	1.16088e-3	657.14	-0.0675455	657.14	6.18496e-4	657.14	-0.0207926	657.14	3.19299e-4	657.14	-0.0929362	657.14	1.61897e-4	657.14	-0.0964762	657.14	6.18496e-4
657.24	-0.0617268	657.24	2.07543e-3	657.24	0.0166423	657.24	1.15811e-3	657.24	-0.0564778	657.24	6.17017e-4	657.24	-0.0155842	657.24	3.18535e-4	657.24	-0.0818684	657.24	1.6151e-4	657.24	-0.0912678	657.24	6.17017e-4
657.34	-0.0500081	657.34	2.07046e-3	657.34	0.0185955	657.34	1.15534e-3	657.34	-0.0545247	657.34	6.15542e-4	657.34	-0.0136311	657.34	3.17774e-4	657.34	-0.0896809	657.34	1.61124e-4	657.34	-0.0893147	657.34	6.15542e-4
657.44	-0.0567589	657.44	2.06551e-3	657.44	2.07901e-3	657.44	1.15257e-3	657.44	-0.0612755	657.44	6.1407e-4	657.44	-0.0203825	657.44	3.17014e-4	657.44	-0.0964317	657.44	1.60738e-4	657.44	-0.0960661	657.44	6.14071e-4
657.54	-0.0558673	657.54	2.06057e-3	657.54	2.97058e-3	657.54	1.14982e-3	657.54	-0.0603839	657.54	6.12602e-4	657.54	-0.0194898	657.54	3.16256e-4	657.54	-0.0955402	657.54	1.60354e-4	657.54	-0.0951734	657.54	6.12601e-4
657.64	-0.0608317	657.64	2.05565e-3	657.64	7.77185e-3	657.64	1.14707e-3	657.64	-0.0516764	657.64	6.11137e-4	657.64	-0.0146891	657.64	3.155e-4	657.64	-0.0868326	657.64	1.5997e-4	657.64	-0.0903727	657.64	6.11137e-4
657.74	-0.0600178	657.74	2.05073e-3	657.74	8.58569e-3	657.74	1.14433e-3	657.74	-0.0450032	657.74	6.09676e-4	657.74	-0.0138752	657.74	3.14745e-4	657.74	-0.0840657	657.74	1.59588e-4	657.74	-0.0993245	657.74	6.09676e-4
657.84	-0.0623779	657.84	2.04583e-3	657.84	6.22559e-3	657.84	1.14159e-3	657.84	-0.0473633	657.84	6.08218e-4	657.84	-0.0162354	657.84	3.13993e-4	657.84	-0.102051	657.84	1.59206e-4	657.84	-0.105591	657.84	6.08218e-4
657.94	-0.0623759	657.94	2.04094e-3	657.94	6.22761e-3	657.94	1.13886e-3	657.94	-0.0473613	657.94	6.06763e-4	657.94	-0.0123291	657.94	3.13242e-4	657.94	-0.0981425	657.94	1.58826e-4	657.94	-0.11145	657.94	6.06764e-4
658.04	-0.0591255	658.04	2.03606e-3	658.04	9.47797e-3	658.04	1.13614e-3	658.04	-0.0441109	658.04	6.05313e-4	658.04	-3.21531e-3	658.04	3.12493e-4	658.04	-0.0890328	658.04	1.58446e-4	658.04	-0.10429	658.04	6.05312e-4
658.14	-0.0571696	658.14	2.03119e-3	658.14	0.011434	658.14	1.13342e-3	658.14	-0.0421549	658.14	6.03865e-4	658.14	-1.26135e-3	658.14	3.11746e-4	658.14	-0.0968424	658.14	1.58067e-4	658.14	-0.0964762	658.14	6.03865e-4
658.24	-0.0591227	658.24	2.02633e-3	658.24	-2.84791e-4	658.24	1.13071e-3	658.24	-0.044108	658.24	6.02421e-4	658.24	-3.21448e-3	658.24	3.11e-4	658.24	-0.0987955	658.24	1.57689e-4	658.24	-0.0984293	658.24	6.02421e-4
658.34	-0.0604248	658.34	2.02149e-3	658.34	2.31934e-3	658.34	1.12801e-3	658.34	-0.0454102	658.34	6.00981e-4	658.34	-4.5166e-3	658.34	3.10257e-4	658.34	-0.100098	658.34	1.57312e-4	658.34	-0.0997314	658.34	6.00981e-4
658.44	-0.054567	658.44	2.01665e-3	658.44	0.0101303	658.44	1.12531e-3	658.44	-0.0395523	658.44	5.99544e-4	658.44	1.34087e-3	658.44	3.09515e-4	658.44	-0.0942398	658.44	1.56936e-4	658.44	-0.093874	658.44	5.99544e-4
658.54	-0.0539147	658.54	2.01183e-3	658.54	8.82947e-3	658.54	1.12262e-3	658.54	-0.0389	658.54	5.9811e-4	658.54	1.99389e-3	658.54	3.08774e-4	658.54	-0.0935875	658.54	1.56561e-4	658.54	-0.0893147	658.54	5.9811e-4
658.64	-0.0519612	658.64	2.00702e-3	658.64	8.82983e-3	658.64	1.11993e-3	658.64	-0.0408528	658.64	5.9668e-4	658.64	4.07696e-5	658.64	3.08036e-4	658.64	-0.091634	658.64	1.56186e-4	658.64	-0.0854084	658.64	5.9668e-4
658.74	-0.0447998	658.74	2.00222e-3	658.74	4.27246e-3	658.74	1.11726e-3	658.74	-0.0395508	658.74	5.95253e-4	658.74	1.34277e-3	658.74	3.073e-4	658.74	-0.0844727	658.74	1.55813e-4	658.74	-0.0841064	658.74	5.95253e-4
658.84	-0.0441487	658.84	1.99743e-3	658.84	4.92358e-3	658.84	1.11459e-3	658.84	-0.0388997	658.84	5.9383e-4	658.84	1.99389e-3	658.84	3.06565e-4	658.84	-0.0955403	658.84	1.5544e-4	658.84	-0.0932209	658.84	5.9383e-4
658.94	-0.0421935	658.94	1.99266e-3	658.94	6.87873e-3	658.94	1.11192e-3	658.94	-0.0369445	658.94	5.9241e-4	658.94	3.94702e-3	658.94	3.05832e-4	658.94	-0.0935851	658.94	1.55069e-4	658.94	-0.0873616	658.94	5.92411e-4
659.04	-0.0389425	659.04	1.98789e-3	659.04	3.64184e-4	659.04	1.10926e-3	659.04	-0.0336934	659.04	5.90994e-4	659.04	7.20215e-3	659.04	3.051e-4	659.04	-0.0903341	659.04	1.54698e-4	659.04	-0.0782471	659.04	5.90993e-4
659.14	-0.0389404	659.14	1.98314e-3	659.14	0.0101318	659.14	1.10661e-3	659.14	-0.0336914	659.14	5.8958e-4	659.14	0.0111084	659.14	3.04371e-4	659.14	-0.100098	659.14	1.54328e-4	659.14	-0.0821533	659.14	5.8958e-4
659.24	-0.0389404	659.24	1.9784e-3	659.24	0.0101318	659.24	1.10396e-3	659.24	-0.0336914	659.24	5.88171e-4	659.24	0.0169678	659.24	3.03643e-4	659.24	-0.100098	659.24	1.53959e-4	659.24	-0.0841064	659.24	5.88171e-4
659.34	-0.0402424	659.34	1.97367e-3	659.34	8.82983e-3	659.34	1.10132e-3	659.34	-0.0349934	659.34	5.86765e-4	659.34	0.0156658	659.34	3.02917e-4	659.34	-0.0974934	659.34	1.53591e-4	659.34	-0.0795491	659.34	5.86765e-4
659.44	-0.0389404	659.44	1.96895e-3	659.44	0.0101318	659.44	1.09869e-3	659.44	-0.0297852	659.44	5.85361e-4	659.44	0.0169678	659.44	3.02193e-4	659.44	-0.090332	659.44	1.53223e-4	659.44	-0.0880127	659.44	5.85362e-4
659.54	-0.0389404	659.54	1.96424e-3	659.54	0.0101318	659.54	1.09606e-3	659.54	-0.0239258	659.54	5.83962e-4	659.54	0.0169678	659.54	3.0147e-4	659.54	-0.090332	659.54	1.52857e-4	659.54	-0.0880127	659.54	5.83961e-4
659.64	-0.0428467	659.64	1.95954e-3	659.64	0.0101318	659.64	1.09344e-3	659.64	-0.0239258	659.64	5.82565e-4	659.64	0.0169678	659.64	3.00749e-4	659.64	-0.100098	659.64	1.52491e-4	659.64	-0.0880127	659.64	5.82565e-4
659.74	-0.0447998	659.74	1.95486e-3	659.74	0.0101318	659.74	1.09083e-3	659.74	-0.0239258	659.74	5.81172e-4	659.74	0.0169678	659.74	3.0003e-4	659.74	-0.100098	659.74	1.52127e-4	659.74	-0.0880127	659.74	5.81172e-4
659.84	-0.0526123	659.84	1.95018e-3	659.84	0.0140381	659.84	1.08822e-3	659.84	-0.0239258	659.84	5.79783e-4	659.84	0.0169678	659.84	2.99313e-4	659.84	-0.0961914	659.84	1.51763e-4	659.84	-0.0880127	659.84	5.79783e-4
659.94	-0.0597742	659.94	1.94552e-3	659.94	0.018595	659.94	1.08562e-3	659.94	-0.0252283	659.94	5.78396e-4	659.94	9.80711e-3	659.94	2.98598e-4	659.94	-0.0916345	659.94	1.514e-4	659.94	-0.089314	659.94	5.78397e-4
660.04	-0.0617256	660.04	1.94087e-3	660.04	0.0166435	660.04	1.08302e-3	660.04	-0.0271797	660.04	5.77013e-4	660.04	0.0137126	660.04	2.97883e-4	660.04	-0.093586	660.04	1.51038e-4	660.04	-0.0873616	660.04	5.77013e-4
660.14	-0.0617268	660.14	1.93622e-3	660.14	0.0166423	660.14	1.08043e-3	660.14	-0.0271809	660.14	5.75633e-4	660.14	0.0137126	660.14	2.97171e-4	660.14	-0.0935872	660.14	1.50677e-4	660.14	-0.0815022	660.14	5.75633e-4
660.24	-0.0617268	660.24	1.9316e-3	660.24	0.0127361	660.24	1.07785e-3	660.24	-0.0271809	660.24	5.74257e-4	660.24	0.0137126	660.24	2.9646e-4	660.24	-0.0896809	660.24	1.50317e-4	660.24	-0.0815022	660.24	5.74257e-4
660.34	-0.0552164	660.34	1.92698e-3	660.34	0.0133871	660.34	1.07527e-3	660.34	-0.0304362	660.34	5.72884e-4	660.34	0.020223	660.34	2.95752e-4	660.34	-0.0773112	660.34	1.49958e-4	660.34	-0.0749918	660.34	5.72884e-4
660.44	-0.0571716	660.44	1.92237e-3	660.44	0.0172913	660.44	1.0727e-3	660.44	-0.0265319	660.44	5.71514e-4	660.44	0.0143648	660.44	2.95045e-4	660.44	-0.0831726	660.44	1.49599e-4	660.44	-0.0710844	660.44	5.71515e-4
660.54	-0.0565153	660.54	1.91777e-3	660.54	0.0218538	660.54	1.07014e-3	660.54	-0.0317351	660.54	5.70148e-4	660.54	0.0130615	660.54	2.94339e-4	660.54	-0.0883757	660.54	1.49241e-4	660.54	-0.0762939	660.54	5.70147e-4
660.64	-0.0584717	660.64	1.91319e-3	660.64	0.0101318	660.64	1.06758e-3	660.64	-0.0336914	660.64	5.68784e-4	660.64	0.0130615	660.64	2.93635e-4	660.64	-0.090332	660.64	1.48884e-4	660.64	-0.0782471	660.64	5.68784e-4
660.74	-0.0558674	660.74	1.90861e-3	660.74	8.82983e-3	660.74	1.06502e-3	660.74	-0.0349934	660.74	5.67424e-4	660.74	9.80639e-3	660.74	2.92933e-4	660.74	-0.0877278	660.74	1.48528e-4	660.74	-0.0795491	660.74	5.67424e-4
660.84	-0.0558674	660.84	1.90405e-3	660.84	0.0166423	660.84	1.06248e-3	660.84	-0.0369465	660.84	5.66068e-4	660.84	0.0137126	660.84	2.92233e-4	660.84	-0.0935872	660.84	1.48173e-4	660.84	-0.0873616	660.84	5.66068e-4
660.94	-0.0617244	660.94	1.8995e-3	660.94	0.020551	660.94	1.05994e-3	660.94	-0.0369442	660.94	5.64714e-4	660.94	0.0137126	660.94	2.91534e-4	660.94	-0.0838192	660.94	1.47819e-4	660.94	-0.0854084	660.94	5.64715e-4
661.04	-0.0578229	661.04	1.89495e-3	661.04	0.0205462	661.04	1.0574e-3	661.04	-0.0330427	661.04	5.63364e-4	661.04	0.0176189	661.04	2.90836e-4	661.04	-0.0896833	661.04	1.47465e-4	661.04	-0.0834553	661.04	5.63363e-4
661.14	-0.0578206	661.14	1.89042e-3	661.14	0.0205486	661.14	1.05487e-3	661.14	-0.0330403	661.14	5.62016e-4	661.14	0.0176189	661.14	2.90141e-4	661.14	-0.0896809	661.14	1.47113e-4	661.14	-0.0775959	661.14	5.62016e-4
661.24	-0.0636799	661.24	1.8859e-3	661.24	0.0205486	661.24	1.05235e-3	661.24	-0.0330403	661.24	5.60673e-4	661.24	0.0176189	661.24	2.89448e-4	661.24	-0.0896809	661.24	1.46761e-4	661.24	-0.0775959	661.24	5.60673e-4
661.34	-0.0493571	661.34	1.88139e-3	661.34	0.0192465	661.34	1.04984e-3	661.34	-0.0343424	661.34	5.59332e-4	661.34	0.020223	661.34	2.88756e-4	661.34	-0.090983	661.34	1.4641e-4	661.34	-0.0788981	661.34	5.59332e-4
661.44	-0.0513082	661.44	1.87689e-3	661.44	0.0172954	661.44	1.04732e-3	661.44	-0.0362935	661.44	5.57994e-4	661.44	0.0241293	661.44	2.88065e-4	661.44	-0.0929341	661.44	1.4606e-4	661.44	-0.0769449	661.44	5.57995e-4
661.54	-0.048057	661.54	1.87241e-3	661.54	0.0205466	661.54	1.04482e-3	661.54	-0.0330423	661.54	5.5666e-4	661.54	0.0273845	661.54	2.87376e-4	661.54	-0.0857767	661.54	1.45711e-4	661.54	-0.0678303	661.54	5.5666e-4
661.64	-0.0480549	661.64	1.86793e-3	661.64	0.0244548	661.64	1.04232e-3	661.64	-0.0428059	661.64	5.55329e-4	661.64	0.0273845	661.64	2.86689e-4	661.64	-0.0896809	661.64	1.45362e-4	661.64	-0.0678303	661.64	5.55329e-4
661.74	-0.0545654	661.74	1.86346e-3	661.74	0.0296631	661.74	1.03983e-3	661.74	-0.0395508	661.74	5.54001e-4	661.74	0.0306396	661.74	2.86003e-4	661.74	-0.0864258	661.74	1.45015e-4	661.74	-0.0606689	661.74	5.54001e-4
661.84	-0.0532633	661.84	1.85901e-3	661.84	0.0290121	661.84	1.03734e-3	661.84	-0.0382487	661.84	5.52677e-4	661.84	0.0319418	661.84	2.8532e-4	661.84	-0.0851237	661.84	1.44668e-4	661.84	-0.0535074	661.84	5.52677e-4
661.94	-0.0526135	661.94	1.85456e-3	661.94	0.0355213	661.94	1.03486e-3	661.94	-0.0375988	661.94	5.51355e-4	661.94	0.0325928	661.94	2.84638e-4	661.94	-0.0844738	661.94	1.44322e-4	661.94	-0.0528564	661.94	5.51356e-4
662.04	-0.0545642	662.04	1.85013e-3	662.04	0.0335705	662.04	1.03239e-3	662.04	-0.0395496	662.04	5.50037e-4	662.04	0.0306396	662.04	2.83956e-4	662.04	-0.0864246	662.04	1.43977e-4	662.04	-0.0645752	662.04	5.50036e-4
662.14	-0.0558674	662.14	1.8457e-3	662.14	0.0225017	662.14	1.02992e-3	662.14	-0.0408528	662.14	5.48721e-4	662.14	0.0293376	662.14	2.83278e-4	662.14	-0.0877278	662.14	1.43633e-4	662.14	-0.0658772	662.14	5.48721e-4
662.24	-0.0578206	662.24	1.84129e-3	662.24	0.0205486	662.24	1.02746e-3	662.24	-0.0428059	662.24	5.4741e-4	662.24	0.0176189	662.24	2.826e-4	662.24	-0.0896809	662.24	1.43289e-4	662.24	-0.0580647	662.24	5.4741e-4
662.34	-0.0545654	662.34	1.83689e-3	662.34	0.0238037	662.34	1.025e-3	662.34	-0.0395508	662.34	5.46101e-4	662.34	0.020874	662.34	2.81925e-4	662.34	-0.0864258	662.34	1.42947e-4	662.34	-0.0548096	662.34	5.46101e-4
662.44	-0.0545654	662.44	1.8325e-3	662.44	0.0238037	662.44	1.02255e-3	662.44	-0.0349121	662.44	5.44795e-4	662.44	0.020874	662.44	2.81251e-4	662.44	-0.0817871	662.44	1.42605e-4	662.44	-0.0645752	662.44	5.44795e-4
662.54	-0.0545654	662.54	1.82811e-3	662.54	0.02771	662.54	1.0201e-3	662.54	-0.027832	662.54	5.43492e-4	662.54	0.020874	662.54	2.80578e-4	662.54	-0.074707	662.54	1.42264e-4	662.54	-0.0645752	662.54	5.43492e-4
662.64	-0.0545654	662.64	1.82374e-3	662.64	0.0335693	662.64	1.01766e-3	662.64	-0.027832	662.64	5.42192e-4	662.64	0.020874	662.64	2.79907e-4	662.64	-0.074707	662.64	1.41924e-4	662.64	-0.0645752	662.64	5.42192e-4
662.74	-0.0545654	662.74	1.81938e-3	662.74	0.0335693	662.74	1.01523e-3	662.74	-0.027832	662.74	5.40896e-4	662.74	0.020874	662.74	2.79238e-4	662.74	-0.074707	662.74	1.41584e-4	662.74	-0.0645752	662.74	5.40896e-4
662.84	-0.0558674	662.84	1.81503e-3	662.84	0.0322673	662.84	1.0128e-3	662.84	-0.029134	662.84	5.39603e-4	662.84	0.019572	662.84	2.7857e-4	662.84	-0.0857747	662.84	1.41246e-4	662.84	-0.0658772	662.84	5.39603e-4
662.94	-0.0630301	662.94	1.81069e-3	662.94	0.0290109	662.94	1.01038e-3	662.94	-0.0323905	662.94	5.38312e-4	662.94	0.0163168	662.94	2.77904e-4	662.94	-0.0753592	662.94	1.40908e-4	662.94	-0.0691324	662.94	5.38313e-4
663.04	-0.0708402	663.04	1.80636e-3	663.04	0.0172945	663.04	1.00797e-3	663.04	-0.0343412	663.04	5.37026e-4	663.04	0.0143636	663.04	2.77239e-4	663.04	-0.0714506	663.04	1.40571e-4	663.04	-0.0710856	663.04	5.37025e-4
663.14	-0.0675862	663.14	1.80204e-3	663.14	0.0244548	663.14	1.00556e-3	663.14	-0.0310872	663.14	5.35741e-4	663.14	7.85327e-3	663.14	2.76577e-4	663.14	-0.0779622	663.14	1.40235e-4	663.14	-0.0639241	663.14	5.35741e-4
663.24	-0.0708414	663.24	1.79773e-3	663.24	0.027059	663.24	1.00315e-3	663.24	-0.0343424	663.24	5.3446e-4	663.24	4.59802e-3	663.24	2.75915e-4	663.24	-0.0812174	663.24	1.399e-4	663.24	-0.0613199	663.24	5.3446e-4
663.34	-0.0675862	663.34	1.79344e-3	663.34	0.0303142	663.34	1.00075e-3	663.34	-0.0310872	663.34	5.33183e-4	663.34	7.85327e-3	663.34	2.75256e-4	663.34	-0.0779622	663.34	1.39565e-4	663.34	-0.0736897	663.34	5.33183e-4
663.44	-0.0675842	663.44	1.78915e-3	663.44	0.0303162	663.44	9.9836e-4	663.44	-0.0259582	663.44	5.31907e-4	663.44	7.85327e-3	663.44	2.74598e-4	663.44	-0.0779601	663.44	1.39231e-4	663.44	-0.0756428	663.44	5.31908e-4
663.54	-0.0643331	663.54	1.78487e-3	663.54	0.0335673	663.54	9.95973e-4	663.54	-0.0395528	663.54	5.30636e-4	663.54	0.0150146	663.54	2.7394e-4	663.54	-0.0747091	663.54	1.38899e-4	663.54	-0.0665283	663.54	5.30635e-4
663.64	-0.0643311	663.64	1.7806e-3	663.64	0.0335693	663.64	9.93591e-4	663.64	-0.0349121	663.64	5.29366e-4	663.64	0.020874	663.64	2.73286e-4	663.64	-0.0708008	663.64	1.38566e-4	663.64	-0.0548096	663.64	5.29366e-4
663.74	-0.0788981	663.74	1.77634e-3	663.74	0.0307211	663.74	9.91216e-4	663.74	-0.0306803	663.74	5.28101e-4	663.74	0.0180258	663.74	2.72632e-4	663.74	-0.0677897	663.74	1.38235e-4	663.74	-0.0576578	663.74	5.28101e-4
663.84	-0.0727946	663.84	1.7721e-3	663.84	0.0329183	663.84	9.88846e-4	663.84	-0.028483	663.84	5.26838e-4	663.84	0.0104574	663.84	2.71981e-4	663.84	-0.0655924	663.84	1.37905e-4	663.84	-0.0554606	663.84	5.26838e-4
663.94	-0.066936	663.94	1.76786e-3	663.94	0.0329175	663.94	9.86481e-4	663.94	-0.0382495	663.94	5.25578e-4	663.94	0.0143636	663.94	2.7133e-4	663.94	-0.0753589	663.94	1.37575e-4	663.94	-0.0554606	663.94	5.25579e-4
664.04	-0.0682365	664.04	1.76363e-3	664.04	0.0362557	664.04	9.84122e-4	664.04	-0.0395499	664.04	5.24322e-4	664.04	0.0189209	664.04	2.70681e-4	664.04	-0.0766593	664.04	1.37246e-4	664.04	-0.0567627	664.04	5.24321e-4
664.14	-0.0734456	664.14	1.75941e-3	664.14	0.0381267	664.14	9.81768e-4	664.14	-0.044759	664.14	5.23068e-4	664.14	0.0137126	664.14	2.70034e-4	664.14	-0.0818684	664.14	1.36918e-4	664.14	-0.0619709	664.14	5.23068e-4
664.24	-0.0701904	664.24	1.75521e-3	664.24	0.0413818	664.24	9.79421e-4	664.24	-0.0415039	664.24	5.21817e-4	664.24	0.0169678	664.24	2.69388e-4	664.24	-0.0786133	664.24	1.3659e-4	664.24	-0.0587158	664.24	5.21817e-4
664.34	-0.0714924	664.34	1.75101e-3	664.34	0.0400798	664.34	9.7708e-4	664.34	-0.0428059	664.34	5.2057e-4	664.34	0.0203044	664.34	2.68744e-4	664.34	-0.0799153	664.34	1.36264e-4	664.34	-0.0600178	664.34	5.2057e-4
664.44	-0.0734456	664.44	1.74682e-3	664.44	0.0381267	664.44	9.74743e-4	664.44	-0.044759	664.44	5.19325e-4	664.44	0.0207927	664.44	2.68102e-4	664.44	-0.0818684	664.44	1.35938e-4	664.44	-0.0619709	664.44	5.19325e-4
664.54	-0.0734444	664.54	1.74265e-3	664.54	0.0381279	664.54	9.72413e-4	664.54	-0.0447578	664.54	5.18083e-4	664.54	1.99509e-3	664.54	2.6746e-4	664.54	-0.0818672	664.54	1.35613e-4	664.54	-0.0619698	664.54	5.18082e-4
664.64	-0.0714924	664.64	1.73848e-3	664.64	0.0303142	664.64	9.70087e-4	664.64	-0.0428059	664.64	5.16844e-4	664.64	8.58569e-3	664.64	2.66821e-4	664.64	-0.0799153	664.64	1.35288e-4	664.64	-0.0600178	664.64	5.16844e-4
664.74	-0.0734456	664.74	1.73432e-3	664.74	0.0283611	664.74	9.67768e-4	664.74	-0.044759	664.74	5.15608e-4	664.74	0.0137126	664.74	2.66183e-4	664.74	-0.0818684	664.74	1.34965e-4	664.74	-0.0619709	664.74	5.15608e-4
664.84	-0.0701904	664.84	1.73018e-3	664.84	0.0316162	664.84	9.65454e-4	664.84	-0.0415039	664.84	5.14376e-4	664.84	0.0169678	664.84	2.65547e-4	664.84	-0.0786133	664.84	1.34642e-4	664.84	-0.0587158	664.84	5.14376e-4
664.94	-0.0701901	664.94	1.72604e-3	664.94	0.0355228	664.94	9.63145e-4	664.94	-0.0415035	664.94	5.13145e-4	664.94	0.0169678	664.94	2.64912e-4	664.94	-0.0786129	664.94	1.3432e-4	664.94	-0.0587158	664.94	5.13146e-4
665.04	-0.0793058	665.04	1.72191e-3	665.04	0.0420321	665.04	9.60842e-4	665.04	-0.0408536	665.04	5.11919e-4	665.04	7.85279e-3	665.04	2.64278e-4	665.04	-0.0740567	665.04	1.33999e-4	665.04	-0.0580652	665.04	5.11918e-4
665.14	-0.0819092	665.14	1.71779e-3	665.14	0.0394287	665.14	9.58544e-4	665.14	-0.043457	665.14	5.10694e-4	665.14	5.24902e-3	665.14	2.63646e-4	665.14	-0.0708008	665.14	1.33679e-4	665.14	-0.0606689	665.14	5.10694e-4
665.24	-0.0832112	665.24	1.71369e-3	665.24	0.0381267	665.24	9.56253e-4	665.24	-0.044759	665.24	5.09473e-4	665.24	3.94702e-3	665.24	2.63016e-4	665.24	-0.0721028	665.24	1.33359e-4	665.24	-0.0619709	665.24	5.09473e-4
665.34	-0.0793049	665.34	1.70959e-3	665.34	0.0303142	665.34	9.53967e-4	665.34	-0.0408528	665.34	5.08255e-4	665.34	7.85327e-3	665.34	2.62387e-4	665.34	-0.0681965	665.34	1.3304e-4	665.34	-0.0580647	665.34	5.08255e-4
665.44	-0.0773511	665.44	1.7055e-3	665.44	0.032268	665.44	9.51685e-4	665.44	-0.0388989	665.44	5.0704e-4	665.44	9.80711e-3	665.44	2.6176e-4	665.44	-0.0662427	665.44	1.32722e-4	665.44	-0.0561109	665.44	5.0704e-4
